panel	gene_symbol	comparison	baseline_mean_diff	baseline_bh_q	n_loo_runs	sign_match_runs	sign_flip_runs	q05_retained_runs	q10_retained_runs
Cardiometabolic_II	MYH9	PT2-PR2	1.31465	0.14507687487320417	10	10	0	0	2
Inflammation	SAMD9L	PT2-PR2	0.8569	0.14507687487320417	10	10	0	0	1
Oncology_II	IFIT3	PT2-PR2	0.223189	0.14507687487320417	10	10	0	0	0
Cardiometabolic	PLXNB2	PT2-PR2	0.07024	0.1453630935068654	10	10	0	1	1
Cardiometabolic	THBS4	PT2-PR2	-0.16243	0.1453630935068654	10	10	0	0	1
Neurology	IL17RA	PT2-PR2	0.15656	0.1453630935068654	10	10	0	0	1
Neurology	PLIN1	PT2-PR2	0.245189	0.1453630935068654	10	10	0	0	0
Neurology_II	TSPAN7	PT2-PR2	-0.417189	0.1453630935068654	10	10	0	0	1
Oncology	STX16	PT2-PR2	0.67515	0.1453630935068654	10	10	0	0	0
Oncology_II	ZFYVE19	PT2-PR2	0.64939	0.1453630935068654	10	10	0	0	2
Oncology	MSLN	PT2-PR2	-0.129056	0.14633239127912767	10	10	0	0	0
Neurology	SKAP1	PT2-PR2	0.521878	0.1464280991606098	10	10	0	0	1
Oncology	ADGRG1	PT2-PR2	0.343056	0.14667097002621976	10	10	0	0	1
Inflammation	AXIN1	PT2-PR2	1.05351	0.1475150613722206	10	10	0	0	1
Neurology_II	BOLA1	PT2-PR2	-0.732478	0.1475150613722206	10	10	0	0	0
Oncology_II	TRIM58	PT2-PR2	1.03289	0.1491399371066153	10	10	0	0	1
Inflammation	PPP1R9B	PT2-PR2	1.01526	0.14932751256580118	10	10	0	0	2
Neurology	CLPS	PT2-PR2	0.20327	0.14932751256580118	10	10	0	0	0
Cardiometabolic	BPIFB1	PT2-PR2	0.12077	0.14968356651807782	10	10	0	1	1
Cardiometabolic_II	GRHPR	PT2-PR2	0.52653	0.14968356651807782	10	10	0	0	2
Neurology_II	CASP7	PT2-PR2	0.51968	0.14968356651807782	10	10	0	0	2
Oncology_II	ARF6	PT2-PR2	1.15184	0.14968356651807782	10	10	0	0	2
Cardiometabolic	PLPBP	PT2-PR2	0.733356	0.14976240299892457	10	10	0	0	1
Inflammation_II	CFHR5	PT2-PR2	0.179378	0.14985194344505054	10	10	0	0	1
Inflammation_II	INHBB	PT2-PR2	-0.21452	0.14992369663285762	10	10	0	0	0
Inflammation_II	RABEP1	PT2-PR2	1.04857	0.14992369663285762	10	10	0	0	2
Cardiometabolic	RCOR1	PT2-PR2	0.194889	0.15025727446274253	10	10	0	0	0
Neurology_II	IMPACT	PT2-PR2	0.68724	0.15025727446274253	10	10	0	0	2
Neurology_II	PDLIM5	PT2-PR2	1.06013	0.15025727446274253	10	10	0	0	1
Oncology	CCN1	PT2-PR2	0.177756	0.15025727446274253	10	10	0	0	1
Neurology_II	PIBF1	PT2-PR2	0.566422	0.15034014895607853	10	10	0	0	1
Cardiometabolic	HYOU1	PT2-PR2	0.0925	0.15070637470463644	10	10	0	0	1
Cardiometabolic	TYMP	PT2-PR2	0.653667	0.15103644524568866	10	10	0	0	1
Cardiometabolic	SOD1	PT2-PR2	0.35088	0.15121321363809972	10	10	0	0	2
Inflammation	GZMA	PT2-PR2	0.29444	0.15194119598572853	10	10	0	0	1
Cardiometabolic_II	NIT1	PT2-PR2	0.92304	0.15244128156727627	10	10	0	0	2
Oncology_II	DNM1	PT2-PR2	0.81609	0.1525402993207112	10	10	0	0	1
Oncology	ARHGAP1	PT2-PR2	0.38995	0.15391331000354744	10	10	0	0	1
Oncology	LYN	PT2-PR2	0.766089	0.15391331000354744	10	10	0	0	1
Cardiometabolic	MMP7	PT2-PR2	0.0973111	0.1552943469056716	10	10	0	0	0
Cardiometabolic	SNAP23	PT2-PR2	1.42283	0.1552943469056716	10	10	0	0	1
Cardiometabolic_II	HMGCL	PT2-PR2	0.51854	0.1552943469056716	10	10	0	0	1
Oncology_II	BCL7B	PT2-PR2	-0.53842	0.1552943469056716	10	10	0	0	0
Oncology	MPI	PT2-PR2	0.6681	0.15544650454089287	10	10	0	0	1
Cardiometabolic_II	KIF1C	PT2-PR2	0.500538	0.15548654186814995	10	10	0	1	1
Inflammation_II	NAGA	PT2-PR2	-0.45079	0.1557098033866497	10	10	0	0	0
Inflammation	IL17D	PT2-PR2	0.259244	0.1560192091187144	10	10	0	0	1
Oncology_II	TMED8	PT2-PR2	0.95355	0.1560192091187144	10	10	0	0	1
Cardiometabolic	EFEMP1	PT2-PR2	0.12815	0.15648322394451647	10	10	0	0	0
Cardiometabolic_II	DTYMK	PT2-PR2	0.74156	0.15648322394451647	10	10	0	0	2
Inflammation_II	XIAP	PT2-PR2	0.54076	0.15648322394451647	10	10	0	0	1
Oncology	FLT1	PT2-PR2	0.333678	0.15648322394451647	10	10	0	0	0
Inflammation	CXCL12	PT2-PR2	0.412622	0.15709974527377984	10	10	0	0	0
Cardiometabolic	IGFBPL1	PT2-PR2	0.222744	0.15730203695732772	10	10	0	0	0
Cardiometabolic_II	TALDO1	PT2-PR2	0.2391	0.15730951365397325	10	10	0	0	1
Oncology	DNAJB1	PT2-PR2	0.856133	0.15730951365397325	10	10	0	0	2
Cardiometabolic_II	CPTP	PT2-PR2	0.502887	0.1582264546186025	10	10	0	0	0
Inflammation_II	MXRA8	PT2-PR2	-0.14741	0.1582264546186025	10	10	0	0	0
Neurology_II	RAB3GAP1	PT2-PR2	0.275844	0.1582264546186025	10	10	0	0	0
Oncology	CFC1	PT2-PR2	0.474025	0.1582264546186025	10	10	0	0	0
Oncology_II	NAP1L4	PT2-PR2	0.86933	0.1582264546186025	10	10	0	0	2
Oncology_II	NFU1	PT2-PR2	1.24686	0.1582264546186025	10	10	0	0	1
Cardiometabolic_II	HMGCS1	PT2-PR2	0.360737	0.1583659384302045	10	10	0	0	0
Cardiometabolic_II	GGACT	PT2-PR2	0.48814	0.15888311374713068	10	10	0	0	1
Cardiometabolic	PTPRF	PT2-PR2	0.11295	0.15974054116481726	10	10	0	0	1
Inflammation_II	CRELD1	PT2-PR2	-0.13373	0.15974054116481726	10	10	0	0	0
Neurology	MATN3	PT2-PR2	0.168967	0.15974054116481726	10	10	0	1	1
Neurology	KLB	PT2-PR2	0.439044	0.15979057394658464	10	10	0	0	1
Neurology_II	ELAC1	PT2-PR2	0.688211	0.15979057394658464	10	10	0	0	1
Cardiometabolic	GP1BA	PT2-PR2	0.17266	0.15989189788613414	10	10	0	1	1
Cardiometabolic	PPP1R2	PT2-PR2	0.493289	0.16000067057421652	10	10	0	0	1
Neurology	ECE1	PT2-PR2	0.467522	0.16000067057421652	10	10	0	0	1
Inflammation	CCL22	PT2-PR2	0.22656	0.1607444864883561	10	10	0	1	1
Neurology	TREML2	PT2-PR2	0.2135	0.16087162201964866	10	10	0	1	1
Oncology	AIFM1	PT2-PR2	1.18474	0.16156354753896282	10	10	0	0	1
Inflammation_II	GPI	PT2-PR2	0.3986	0.163111060546002	10	10	0	0	2
Oncology_II	SLMAP	PT2-PR2	1.25933	0.163111060546002	10	10	0	0	0
Inflammation_II	EPHA4	PT2-PR2	-0.1586	0.1634525327095067	10	10	0	0	1
Inflammation_II	SUSD5	PT2-PR2	-0.1164	0.16347787465584196	10	10	0	0	0
Cardiometabolic	SSC4D	PT2-PR2	0.109544	0.16366680969015238	10	10	0	0	1
Inflammation	GAL	PT2-PR2	0.12453	0.16615284668494118	10	10	0	0	1
Oncology_II	SERPINH1	PT2-PR2	1.08061	0.16660030921902164	10	10	0	0	1
Inflammation_II	STAT2	PT2-PR2	0.39825	0.16662304030389138	10	10	0	0	1
Inflammation_II	APOF	PT2-PR2	0.111944	0.16699911644503668	10	10	0	0	1
Cardiometabolic_II	GADD45GIP1	PT2-PR2	0.48843	0.1688992307177984	10	10	0	0	1
Cardiometabolic	SEMA3F	PT2-PR2	0.127333	0.1691507739488854	10	10	0	0	1
Cardiometabolic_II	ENTR1	PT2-PR2	0.621	0.1691507739488854	10	10	0	0	1
Inflammation	METAP1D	PT2-PR2	1.07399	0.1691507739488854	10	10	0	0	1
Inflammation_II	KDM3A	PT2-PR2	0.21381	0.1691507739488854	10	10	0	0	0
Inflammation_II	UROD	PT2-PR2	0.67269	0.1691507739488854	10	10	0	0	1
Neurology_II	CHP1	PT2-PR2	-0.6703	0.1691507739488854	10	10	0	0	0
Neurology_II	DDHD2	PT2-PR2	0.613222	0.1691507739488854	10	10	0	0	1
Oncology	RILP	PT2-PR2	0.89664	0.1691507739488854	10	10	0	0	1
Oncology_II	USP25	PT2-PR2	0.59561	0.16970933658020396	10	10	0	0	2
Cardiometabolic	CEP43	PT2-PR2	0.441722	0.1705860505958213	10	10	0	0	0
Cardiometabolic	DIABLO	PT2-PR2	1.23571	0.1705860505958213	10	10	0	0	1
Cardiometabolic	SFTPD	PT2-PR2	0.160544	0.1705860505958213	10	10	0	0	0
Cardiometabolic_II	ASRGL1	PT2-PR2	0.99034	0.1705860505958213	10	10	0	1	1
Inflammation	FKBP1B	PT2-PR2	0.25992	0.1705860505958213	10	10	0	0	0
Inflammation_II	DNAJB2	PT2-PR2	0.53932	0.1705860505958213	10	10	0	0	0
Inflammation_II	SFRP4	PT2-PR2	-0.09615	0.1705860505958213	10	10	0	0	1
Neurology	CGA	PT2-PR2	0.32011	0.1705860505958213	10	10	0	0	0
Neurology	ENO1	PT2-PR2	0.86033	0.1705860505958213	10	10	0	0	1
Neurology_II	LRTM2	PT2-PR2	-0.244811	0.1705860505958213	10	10	0	0	0
Neurology_II	NLGN2	PT2-PR2	-0.367	0.1705860505958213	10	10	0	1	1
Neurology_II	RGCC	PT2-PR2	0.476867	0.1705860505958213	10	10	0	0	2
Oncology	IL6	PT2-PR2	0.378611	0.1705860505958213	10	10	0	0	1
Oncology	KLK13	PT2-PR2	0.192744	0.1705860505958213	10	10	0	1	1
Neurology_II	GOLGA3	PT2-PR2	0.472567	0.17114011553890185	10	10	0	0	1
Cardiometabolic_II	KHK	PT2-PR2	0.37401	0.1731964174552423	10	10	0	0	2
Cardiometabolic	NRP1	PT2-PR2	0.18895	0.17333699751682247	10	10	0	0	1
Cardiometabolic_II	MUC2	PT2-PR2	0.20587	0.1734827701732105	10	10	0	0	0
Neurology	CLPP	PT2-PR2	0.925856	0.1734827701732105	10	10	0	0	1
Cardiometabolic	ICAM5	PT2-PR2	0.138589	0.1742719548546545	10	10	0	0	0
Cardiometabolic	IGSF8	PT2-PR2	0.149956	0.1742719548546545	10	10	0	0	1
Inflammation_II	ALPI	PT2-PR2	-0.53105	0.1742719548546545	10	10	0	0	0
Oncology_II	WFDC1	PT2-PR2	0.17462	0.1742719548546545	10	10	0	0	0
Oncology_II	ZNRD2	PT2-PR2	0.6307	0.1742719548546545	10	10	0	0	0
Cardiometabolic	NTproBNP	PT2-PR2	0.386633	0.17573609264650383	10	10	0	0	0
Neurology_II	GSTT2B	PT2-PR2	0.48029	0.17573609264650383	10	10	0	0	1
Oncology	TPMT	PT2-PR2	0.294775	0.17573609264650383	10	10	0	1	1
Oncology	ATG4A	PT2-PR2	0.414888	0.17584417885139017	10	10	0	0	1
Inflammation	CCL13	PT2-PR2	0.47098	0.1764027530767346	10	10	0	1	1
Cardiometabolic_II	CPXM2	PT2-PR2	0.19109	0.17899165890343716	10	10	0	0	0
Oncology_II	TRDMT1	PT2-PR2	0.494467	0.17899165890343716	10	10	0	1	1
Neurology	CD99L2	PT2-PR2	0.12835	0.17930477837233755	10	10	0	0	1
Neurology_II	PHACTR2	PT2-PR2	1.10393	0.1793473451592713	10	10	0	0	1
Oncology	ACAA1	PT2-PR2	0.552863	0.18112501619983246	10	10	0	0	0
Inflammation_II	F10	PT2-PR2	0.0997111	0.18173008296505044	10	10	0	0	1
Oncology_II	UNC79	PT2-PR2	0.695922	0.18243757026941382	10	10	0	0	1
Inflammation_II	FN1	PT2-PR2	0.11214	0.18245704918778982	10	10	0	0	0
Neurology	CHGB	PT2-PR2	-0.32149	0.18245704918778982	10	10	0	0	1
Cardiometabolic	PLXNB3	PT2-PR2	0.271733	0.18265511299098103	10	10	0	0	1
Inflammation	JCHAIN	PT2-PR2	0.644089	0.18316392669996445	10	10	0	0	0
Cardiometabolic_II	SCGB2A2	PT2-PR2	0.261238	0.1839114217727039	10	10	0	0	0
Cardiometabolic_II	NAGK	PT2-PR2	0.41727	0.18403608250514567	10	10	0	0	1
Inflammation_II	PHYKPL	PT2-PR2	0.19101	0.18453994770010373	10	10	0	0	0
Inflammation	ROBO1	PT2-PR2	0.09983	0.18467468428296663	10	10	0	1	1
Oncology	MUC16	PT2-PR2	-2.1612	0.18713435961819716	10	10	0	0	0
Inflammation	EPO	PT2-PR2	-0.34205	0.18743431103805971	10	10	0	0	0
Inflammation_II	IDO1	PT2-PR2	-0.35968	0.18743431103805971	10	10	0	0	0
Neurology	BLVRB	PT2-PR2	-0.20852	0.18743431103805971	10	10	0	0	0
Oncology_II	SH3BP1	PT2-PR2	-0.16297	0.18743431103805971	10	10	0	0	0
Neurology_II	DCUN1D1	PT2-PR2	-0.716878	0.1875522349218596	10	10	0	0	0
Neurology_II	PDRG1	PT2-PR2	-0.459075	0.1875522349218596	10	10	0	0	0
Oncology	KIFBP	PT2-PR2	1.03874	0.1875522349218596	10	10	0	0	0
Cardiometabolic	EGFR	PT2-PR2	0.08902	0.18867547900591514	10	10	0	0	1
Inflammation	LHPP	PT2-PR2	0.32752	0.18867547900591514	10	10	0	0	1
Inflammation	EDAR	PT2-PR2	0.662325	0.1887983007345858	10	10	0	0	1
Oncology	MAP3K5	PT2-PR2	1.09869	0.18899520351680074	10	10	0	0	1
Oncology_II	SSNA1	PT2-PR2	0.52887	0.18899520351680074	10	10	0	0	1
Neurology	CXCL13	PT2-PR2	0.33113	0.1890722250496637	10	10	0	1	1
Inflammation_II	TBCA	PT2-PR2	0.80514	0.1896327770510829	10	10	0	0	1
Cardiometabolic	NCAM1	PT2-PR2	0.16642	0.1896751097855839	10	10	0	0	0
Inflammation	TRIM5	PT2-PR2	0.919138	0.18990950360554174	10	10	0	0	0
Oncology	TFPI2	PT2-PR2	0.117933	0.18990950360554174	10	10	0	0	0
Oncology_II	MAPK13	PT2-PR2	-1.01144	0.18990950360554174	10	10	0	0	0
Inflammation	MMP10	PT2-PR2	0.14757	0.1908630156238567	10	10	0	0	0
Cardiometabolic_II	PNMA1	PT2-PR2	0.43709	0.19110960841017133	10	10	0	0	0
Cardiometabolic	VCAM1	PT2-PR2	0.12238	0.19139535476085004	10	10	0	0	1
Inflammation_II	PDE5A	PT2-PR2	1.13959	0.19139535476085004	10	10	0	0	0
Cardiometabolic_II	ANP32C	PT2-PR2	0.19912	0.19159466368670383	10	10	0	1	1
Neurology	CALB2	PT2-PR2	0.243867	0.19350200556632435	10	10	0	0	0
Cardiometabolic	CES1	PT2-PR2	0.09069	0.19409435912788545	10	10	0	0	0
Cardiometabolic	PAG1	PT2-PR2	0.496622	0.19454989807016265	10	10	0	0	0
Oncology	STAT5B	PT2-PR2	0.845411	0.19454989807016265	10	10	0	0	1
Oncology_II	CMIP	PT2-PR2	0.88796	0.19454989807016265	10	10	0	0	0
Cardiometabolic_II	COPB2	PT2-PR2	0.508	0.19482949612805336	10	10	0	0	0
Inflammation	ENAH	PT2-PR2	0.523944	0.19603410620332537	10	10	0	0	0
Inflammation	IL33	PT2-PR2	0.765367	0.19603410620332537	10	10	0	0	0
Oncology	CDC37	PT2-PR2	0.719522	0.19603410620332537	10	10	0	0	1
Cardiometabolic	FCN2	PT2-PR2	0.13059	0.19603837595247106	10	10	0	0	0
Oncology	TBL1X	PT2-PR2	0.885613	0.19648603522811123	10	10	0	0	0
Inflammation_II	SNCA	PT2-PR2	0.81679	0.197001836704554	10	10	0	0	0
Cardiometabolic_II	BOLA2_BOLA2B	PT2-PR2	0.649	0.19811206245151392	10	10	0	0	1
Inflammation	CD4	PT2-PR2	0.2495	0.19811206245151392	10	10	0	0	0
Inflammation_II	TNFAIP8L2	PT2-PR2	0.42094	0.19811206245151392	10	10	0	0	1
Inflammation_II	TOP2B	PT2-PR2	0.42642	0.19811206245151392	10	10	0	0	0
Neurology	PBLD	PT2-PR2	0.239411	0.19811206245151392	10	10	0	0	0
Oncology_II	CCND2	PT2-PR2	0.604678	0.19811206245151392	10	10	0	0	0
Cardiometabolic	HSPB1	PT2-PR2	1.28053	0.1987885003482253	10	10	0	0	0
Inflammation	MILR1	PT2-PR2	0.199556	0.1987885003482253	10	10	0	0	0
Inflammation	MLN	PT2-PR2	-0.543887	0.1987885003482253	10	10	0	0	0
Oncology	FEN1	PT2-PR2	-0.24815	0.1987885003482253	10	10	0	0	0
Inflammation_II	CD5L	PT2-PR2	0.1036	0.19985318271331418	10	10	0	0	0
Cardiometabolic_II	GGCT	PT2-PR2	0.36226	0.2002861117454869	10	10	0	0	0
Neurology	CLEC14A	PT2-PR2	0.12718	0.20127629634060082	10	10	0	0	0
Cardiometabolic_II	ECHS1	PT2-PR2	0.67715	0.20156600207848765	10	10	0	0	0
Neurology	CA6	PT2-PR2	0.10263	0.20156600207848765	10	10	0	0	0
Oncology_II	DUSP13	PT2-PR2	-0.18406	0.20190994335402046	10	10	0	0	0
Oncology	ADAMTS15	PT2-PR2	0.295222	0.20301723884021758	10	10	0	0	1
Oncology_II	VPS4B	PT2-PR2	0.70526	0.20301723884021758	10	10	0	0	1
Cardiometabolic_II	ELOB	PT2-PR2	-0.470825	0.20392113351232005	10	10	0	0	0
Cardiometabolic_II	GATD3	PT2-PR2	0.48968	0.20392113351232005	10	10	0	0	0
Inflammation	F2R	PT2-PR2	0.78417	0.20392113351232005	10	10	0	0	1
Oncology	EPS8L2	PT2-PR2	-0.08668	0.20506259583834738	10	10	0	0	0
Neurology	BST2	PT2-PR2	0.14006	0.20515139701653792	10	10	0	0	1
Oncology	NECTIN4	PT2-PR2	-0.152589	0.20530988816473705	10	10	0	0	0
Neurology	B4GAT1	PT2-PR2	0.12791	0.20558363591993953	10	10	0	0	0
Oncology_II	SUSD4	PT2-PR2	-0.34664	0.20563282646068606	10	10	0	0	0
Cardiometabolic	TIMD4	PT2-PR2	0.09593	0.20770697927745865	10	10	0	0	1
Cardiometabolic_II	BPIFA2	PT2-PR2	0.18496	0.20770697927745865	10	10	0	0	0
Cardiometabolic_II	CASQ2	PT2-PR2	-0.339562	0.20770697927745865	10	10	0	0	0
Inflammation_II	LPA	PT2-PR2	0.13259	0.20770697927745865	10	10	0	0	0
Neurology_II	OCLN	PT2-PR2	0.363378	0.20770697927745865	10	10	0	0	1
Oncology	IL12A_IL12B	PT2-PR2	0.334789	0.20770697927745865	10	10	0	0	1
Oncology_II	PRC1	PT2-PR2	-0.30821	0.20770697927745865	10	10	0	0	0
Inflammation	CRHBP	PT2-PR2	0.15775	0.20968849066824016	10	10	0	0	0
Oncology	AKR1B1	PT2-PR2	0.481725	0.20968849066824016	10	10	0	0	0
Cardiometabolic	ITGB1BP2	PT2-PR2	0.779589	0.20974264429100767	10	10	0	0	1
Neurology_II	GTPBP2	PT2-PR2	0.86565	0.20974264429100767	10	10	0	0	1
Oncology	IGSF3	PT2-PR2	-0.200844	0.2100045469612644	10	10	0	0	0
Oncology_II	MTSS2	PT2-PR2	0.65627	0.21073232272356446	10	10	0	0	0
Oncology_II	MAPRE3	PT2-PR2	-0.298578	0.2110393048032878	10	10	0	0	1
Cardiometabolic	DNAJB8	PT2-PR2	0.350989	0.21129444755970397	10	10	0	0	0
Cardiometabolic_II	M6PR	PT2-PR2	0.17901	0.21140062731973389	10	10	0	0	0
Cardiometabolic_II	SEC31A	PT2-PR2	0.42543	0.213463218104804	10	10	0	0	1
Cardiometabolic	CCL5	PT2-PR2	0.64706	0.21536352833131034	10	10	0	0	0
Cardiometabolic	FABP2	PT2-PR2	0.430133	0.21536352833131034	10	10	0	0	0
Cardiometabolic_II	BNIP2	PT2-PR2	0.33045	0.21536352833131034	10	10	0	0	0
Inflammation	ANXA11	PT2-PR2	0.748775	0.21536352833131034	10	10	0	0	1
Inflammation_II	CD72	PT2-PR2	0.13831	0.21536352833131034	10	10	0	0	0
Neurology	FHIT	PT2-PR2	0.729622	0.21536352833131034	10	10	0	0	0
Neurology	PDCD5	PT2-PR2	0.37541	0.21536352833131034	10	10	0	0	1
Oncology	AARSD1	PT2-PR2	0.552878	0.21536352833131034	10	10	0	0	1
Oncology_II	CEACAM18	PT2-PR2	-0.338822	0.21536352833131034	10	10	0	0	0
Cardiometabolic_II	ASPN	PT2-PR2	0.14049	0.21650250929651765	10	10	0	0	0
Inflammation	IL24	PT2-PR2	0.390311	0.21905733245808778	10	10	0	0	0
Oncology	NELL1	PT2-PR2	0.115233	0.2199450229660392	10	10	0	0	0
Neurology	KRT14	PT2-PR2	0.175933	0.22015113720747717	10	10	0	0	0
Neurology	ABHD14B	PT2-PR2	0.496489	0.2202425989252045	10	10	0	0	1
Neurology_II	HTR1A	PT2-PR2	-0.362367	0.2202425989252045	10	10	0	0	0
Oncology	GRPEL1	PT2-PR2	0.235167	0.22024737131161196	10	10	0	0	0
Neurology_II	MICALL2	PT2-PR2	0.7802	0.2210862004186418	10	10	0	0	0
Cardiometabolic_II	NFKB1	PT2-PR2	0.679137	0.22155468475988652	10	10	0	0	1
Neurology_II	AZI2	PT2-PR2	0.722544	0.22243134477970897	10	10	0	0	1
Cardiometabolic	ENTPD5	PT2-PR2	0.132022	0.22278667922203022	10	10	0	0	0
Cardiometabolic	GP2	PT2-PR2	0.288111	0.22325961228161453	10	10	0	0	0
Oncology_II	CREBZF	PT2-PR2	-0.374322	0.2251436122702724	10	10	0	0	0
Oncology_II	RAB2B	PT2-PR2	0.55291	0.22613621394097916	10	10	0	0	0
Cardiometabolic	CDH5	PT2-PR2	0.12328	0.22784415904637242	10	10	0	1	1
Neurology	DKK4	PT2-PR2	0.275378	0.22784415904637242	10	10	0	0	0
Cardiometabolic	PRKAR1A	PT2-PR2	0.872867	0.2280773856210487	10	10	0	0	0
Cardiometabolic_II	LILRA4	PT2-PR2	0.707738	0.2280773856210487	10	10	0	0	0
Cardiometabolic_II	RPL14	PT2-PR2	0.19533	0.2280773856210487	10	10	0	0	0
Inflammation_II	FGF12	PT2-PR2	-0.22212	0.2280773856210487	10	10	0	0	0
Neurology_II	FARSA	PT2-PR2	0.7865	0.22834926461339713	10	10	0	0	1
Oncology	NTF4	PT2-PR2	0.209925	0.22834926461339713	10	10	0	0	0
Cardiometabolic	COL4A1	PT2-PR2	0.113167	0.2305816853023678	10	10	0	0	1
Cardiometabolic	SPON2	PT2-PR2	0.141622	0.2305816853023678	10	10	0	0	1
Neurology	PSME1	PT2-PR2	0.240144	0.2305816853023678	10	10	0	0	1
Neurology_II	CBLN1	PT2-PR2	-0.505944	0.2305816853023678	10	10	0	0	0
Oncology	KLK14	PT2-PR2	0.16907	0.2305816853023678	10	10	0	1	1
Inflammation_II	C1QTNF9	PT2-PR2	-0.09032	0.2311435983872175	10	10	0	0	0
Neurology	BCAM	PT2-PR2	0.12985	0.23237682294274756	10	10	0	0	1
Oncology	SPINK6	PT2-PR2	-0.36254	0.23237682294274756	10	10	0	0	0
Oncology	BAMBI	PT2-PR2	0.231763	0.23393234788379966	10	10	0	0	0
Cardiometabolic_II	HPSE	PT2-PR2	0.79899	0.23513598773840746	10	10	0	0	1
Inflammation	CASP2	PT2-PR2	0.512075	0.2358333844508535	10	10	0	1	1
Inflammation	ENPP7	PT2-PR2	0.11103	0.2358333844508535	10	10	0	0	0
Inflammation	WAS	PT2-PR2	0.9769	0.2358333844508535	10	10	0	0	1
Inflammation_II	ACYP1	PT2-PR2	0.43019	0.2358333844508535	10	10	0	0	0
Inflammation_II	GP5	PT2-PR2	0.37217	0.2358333844508535	10	10	0	0	0
Inflammation_II	MOCS2	PT2-PR2	0.44301	0.2358333844508535	10	10	0	0	0
Inflammation_II	SOD3	PT2-PR2	0.147056	0.2358333844508535	10	10	0	0	0
Neurology	SCARB1	PT2-PR2	-0.2345	0.2358333844508535	10	10	0	0	0
Neurology_II	SLA2	PT2-PR2	0.421489	0.2358333844508535	10	10	0	0	0
Oncology_II	PKN3	PT2-PR2	0.660156	0.2358333844508535	10	10	0	0	1
Inflammation	FST	PT2-PR2	0.38738	0.2380559059944603	10	10	0	0	0
Oncology_II	TAB2	PT2-PR2	0.629533	0.2380559059944603	10	10	0	0	1
Inflammation_II	RIDA	PT2-PR2	0.13012	0.23816353375798505	10	10	0	0	0
Neurology	NPM1	PT2-PR2	0.545178	0.23847485249440184	10	10	0	0	0
Cardiometabolic	ACTA2	PT2-PR2	0.168056	0.2388310528487898	10	10	0	0	0
Cardiometabolic	BMP6	PT2-PR2	0.2687	0.2388310528487898	10	10	0	0	0
Cardiometabolic	IL6	PT2-PR2	0.491433	0.2388310528487898	10	10	0	0	1
Inflammation	IL1RL2	PT2-PR2	0.215289	0.2388310528487898	10	10	0	0	0
Oncology	ANKRD54	PT2-PR2	0.392975	0.2388310528487898	10	10	0	0	0
Oncology_II	UFD1	PT2-PR2	0.84576	0.2388310528487898	10	10	0	0	1
Inflammation	C1QA	PT2-PR2	0.10359	0.2390498085494373	10	10	0	0	0
Neurology	LAIR2	PT2-PR2	0.254222	0.24044184090566303	10	10	0	0	0
Cardiometabolic_II	EPPK1	PT2-PR2	0.28188	0.2409176815112741	10	10	0	0	0
Inflammation_II	BAG4	PT2-PR2	0.24078	0.2409176815112741	10	10	0	0	0
Inflammation	CHRDL1	PT2-PR2	0.17945	0.24126952914339808	10	10	0	0	0
Oncology_II	JMJD1C	PT2-PR2	-0.469378	0.24126952914339808	10	10	0	0	1
Oncology_II	PPP2R5A	PT2-PR2	0.89456	0.24242346819993738	10	10	0	0	1
Cardiometabolic_II	ECI2	PT2-PR2	0.42795	0.2430765859550706	10	10	0	0	0
Oncology	GCG	PT2-PR2	-0.989475	0.24391209314231801	10	10	0	0	0
Oncology_II	ERN1	PT2-PR2	0.21481	0.24391209314231801	10	10	0	0	0
Cardiometabolic	LBP	PT2-PR2	0.20811	0.2445207668898946	10	10	0	0	0
Inflammation_II	CPA4	PT2-PR2	-0.12635	0.2445207668898946	10	10	0	0	0
Oncology_II	INSL4	PT2-PR2	-0.20402	0.2445207668898946	10	10	0	0	0
Neurology_II	KCNH2	PT2-PR2	-0.42325	0.24489507057081292	10	10	0	0	0
Oncology_II	MUCL3	PT2-PR2	0.2587	0.2455608745837927	10	10	0	0	0
Cardiometabolic	LPL	PT2-PR2	0.2562	0.24639909520947512	10	10	0	0	0
Neurology	CCS	PT2-PR2	0.470422	0.24639909520947512	10	10	0	0	1
Inflammation_II	ST13	PT2-PR2	0.56191	0.2466192802942949	10	10	0	0	0
Neurology	ASGR1	PT2-PR2	0.170944	0.2479901259801973	10	10	0	0	1
Oncology	OGFR	PT2-PR2	0.207022	0.24825728514209416	10	10	0	0	0
Oncology_II	THTPA	PT2-PR2	0.42628	0.24863642070632208	10	10	0	0	0
Cardiometabolic_II	COL15A1	PT2-PR2	0.1575	0.24965204472196417	10	10	0	0	1
Inflammation_II	AHSG	PT2-PR2	0.1347	0.24965204472196417	10	10	0	0	0
Cardiometabolic_II	POMC	PT2-PR2	0.48868	0.2542717011067634	10	10	0	0	0
Inflammation_II	AFM	PT2-PR2	-0.09814	0.25699067961164274	10	10	0	0	1
Oncology	GH2	PT2-PR2	0.572163	0.25705713905690597	10	10	0	0	0
Cardiometabolic	C2	PT2-PR2	0.12944	0.25902951341388947	10	10	0	0	1
Cardiometabolic	PLIN3	PT2-PR2	0.325056	0.25902951341388947	10	10	0	0	1
Oncology	PFKFB2	PT2-PR2	0.565544	0.25902951341388947	10	10	0	0	1
Oncology	USO1	PT2-PR2	0.841267	0.25902951341388947	10	10	0	0	1
